dataset,feature,length,model_size,auc
PubMed Central,Min-K% ++,800,6.9b,0.5013719999999999
PubMed Central,Min-K% ++,900,6.9b,0.500645
PubMed Central,Min-K% ++,0,12b,0.506298
PubMed Central,Min-K% ++,100,12b,0.509541
PubMed Central,Min-K% ++,200,12b,0.504829
PubMed Central,Min-K% ++,300,12b,0.508491
PubMed Central,Min-K% ++,400,12b,0.5017149999999999
PubMed Central,Min-K% ++,500,12b,0.502102
PubMed Central,Min-K% ++,600,12b,0.5070640000000001
PubMed Central,Min-K% ++,700,12b,0.504748
PubMed Central,Min-K% ++,800,12b,0.50912
PubMed Central,Min-K% ++,900,12b,0.500095
PubMed Central,Zlib,0,160m,0.5091684999999999
PubMed Central,Zlib,100,160m,0.503226
PubMed Central,Zlib,200,160m,0.5079155
PubMed Central,Zlib,300,160m,0.512679
PubMed Central,Zlib,400,160m,0.501853
PubMed Central,Zlib,500,160m,0.5180549999999999
PubMed Central,Zlib,600,160m,0.5021515
PubMed Central,Zlib,700,160m,0.5006999999999999
PubMed Central,Zlib,800,160m,0.5006835000000001
PubMed Central,Zlib,900,160m,0.5137545
PubMed Central,Zlib,0,410m,0.508263
PubMed Central,Zlib,100,410m,0.504493
PubMed Central,Zlib,200,410m,0.5002375
PubMed Central,Zlib,300,410m,0.5192055
PubMed Central,Zlib,400,410m,0.505083
PubMed Central,Zlib,500,410m,0.514011
PubMed Central,Zlib,600,410m,0.5021455
PubMed Central,Zlib,700,410m,0.504393
PubMed Central,Zlib,800,410m,0.5019535
PubMed Central,Zlib,900,410m,0.5167545
PubMed Central,Zlib,0,1b,0.515088
PubMed Central,Zlib,100,1b,0.5061819999999999
PubMed Central,Zlib,200,1b,0.5029355
PubMed Central,Zlib,300,1b,0.524608
PubMed Central,Zlib,400,1b,0.504844
PubMed Central,Zlib,500,1b,0.504979
PubMed Central,Zlib,600,1b,0.50663
PubMed Central,Zlib,700,1b,0.5080755
PubMed Central,Zlib,800,1b,0.5097499999999999
PubMed Central,Zlib,900,1b,0.5093315
PubMed Central,Zlib,0,2.8b,0.5200805
PubMed Central,Zlib,100,2.8b,0.5174455
PubMed Central,Zlib,200,2.8b,0.511021
PubMed Central,Zlib,300,2.8b,0.5325525
PubMed Central,Zlib,400,2.8b,0.517038
PubMed Central,Zlib,500,2.8b,0.501129
PubMed Central,Zlib,600,2.8b,0.5163965
PubMed Central,Zlib,700,2.8b,0.502009
PubMed Central,Zlib,800,2.8b,0.5178035
PubMed Central,Zlib,900,2.8b,0.502434
PubMed Central,Zlib,0,6.9b,0.5197585
PubMed Central,Zlib,100,6.9b,0.515858
PubMed Central,Zlib,200,6.9b,0.515352
PubMed Central,Zlib,300,6.9b,0.538468
PubMed Central,Zlib,400,6.9b,0.5250064999999999
PubMed Central,Zlib,500,6.9b,0.507558
PubMed Central,Zlib,600,6.9b,0.522178
PubMed Central,Zlib,700,6.9b,0.5028655
PubMed Central,Zlib,800,6.9b,0.519807
PubMed Central,Zlib,900,6.9b,0.5050520000000001
PubMed Central,Zlib,0,12b,0.5246215
PubMed Central,Zlib,100,12b,0.51951
PubMed Central,Zlib,200,12b,0.5191605
PubMed Central,Zlib,300,12b,0.537322
PubMed Central,Zlib,400,12b,0.520352
PubMed Central,Zlib,500,12b,0.508788
PubMed Central,Zlib,600,12b,0.5241129999999999
PubMed Central,Zlib,700,12b,0.5071055
PubMed Central,Zlib,800,12b,0.5239815
PubMed Central,Zlib,900,12b,0.507342
PubMed Central,Gradient,0,160m,0.501431
PubMed Central,Gradient,100,160m,0.5168435
PubMed Central,Gradient,200,160m,0.5026635
PubMed Central,Gradient,300,160m,0.5091035
PubMed Central,Gradient,400,160m,0.508836
PubMed Central,Gradient,500,160m,0.5043415000000001
PubMed Central,Gradient,600,160m,0.5033464999999999
PubMed Central,Gradient,700,160m,0.5048535
PubMed Central,Gradient,800,160m,0.5206409999999999
PubMed Central,Gradient,900,160m,0.504202
PubMed Central,Gradient,0,410m,0.5061150000000001
PubMed Central,Gradient,100,410m,0.513145
PubMed Central,Gradient,200,410m,0.5095885
PubMed Central,Gradient,300,410m,0.5136394999999999
PubMed Central,Gradient,400,410m,0.520348
PubMed Central,Gradient,500,410m,0.50937
PubMed Central,Gradient,600,410m,0.5038910000000001
PubMed Central,Gradient,700,410m,0.5164795
PubMed Central,Gradient,800,410m,0.520037
PubMed Central,Gradient,900,410m,0.5103945
PubMed Central,Gradient,0,1b,0.5038480000000001
PubMed Central,Gradient,100,1b,0.5283995
PubMed Central,Gradient,200,1b,0.502417
PubMed Central,Gradient,300,1b,0.504706
PubMed Central,Gradient,400,1b,0.5161035
PubMed Central,Gradient,500,1b,0.5047455000000001
PubMed Central,Gradient,600,1b,0.5174605000000001
PubMed Central,Gradient,700,1b,0.5149539999999999
PubMed Central,Gradient,800,1b,0.510266
PubMed Central,Gradient,900,1b,0.5145394999999999
PubMed Central,Gradient,0,2.8b,0.500932
PubMed Central,Gradient,100,2.8b,0.503367
PubMed Central,Gradient,200,2.8b,0.5039515
PubMed Central,Gradient,300,2.8b,0.524097
PubMed Central,Gradient,400,2.8b,0.506759
PubMed Central,Gradient,500,2.8b,0.5095510000000001
PubMed Central,Gradient,600,2.8b,0.502318
PubMed Central,Gradient,700,2.8b,0.514679
PubMed Central,Gradient,800,2.8b,0.5041640000000001
PubMed Central,Gradient,900,2.8b,0.5258470000000001
PubMed Central,Gradient,0,6.9b,0.50364
PubMed Central,Gradient,100,6.9b,0.5014474999999999
PubMed Central,Gradient,200,6.9b,0.506399
PubMed Central,Gradient,300,6.9b,0.5244795
PubMed Central,Gradient,400,6.9b,0.503075
PubMed Central,Gradient,500,6.9b,0.5280975000000001
PubMed Central,Gradient,600,6.9b,0.5018395000000001
PubMed Central,Gradient,700,6.9b,0.5121795
PubMed Central,Gradient,800,6.9b,0.5063580000000001
PubMed Central,Gradient,900,6.9b,0.510682
PubMed Central,Gradient,0,12b,0.5005155
PubMed Central,Gradient,100,12b,0.505863
PubMed Central,Gradient,200,12b,0.527315
PubMed Central,Gradient,300,12b,0.5035145000000001
PubMed Central,Gradient,400,12b,0.5261135
PubMed Central,Gradient,500,12b,0.507267
PubMed Central,Gradient,600,12b,0.517281
PubMed Central,Gradient,700,12b,0.518875
PubMed Central,Gradient,800,12b,0.5335155
PubMed Central,Gradient,900,12b,0.5109815000000001
PubMed Central,Refer,0,160m,0.505784
PubMed Central,Refer,100,160m,0.502864
PubMed Central,Refer,200,160m,0.5097275
PubMed Central,Refer,300,160m,0.5243344999999999
PubMed Central,Refer,400,160m,0.515699
PubMed Central,Refer,500,160m,0.5105599999999999
PubMed Central,Refer,600,160m,0.500161
PubMed Central,Refer,700,160m,0.5040709999999999
PubMed Central,Refer,800,160m,0.50193
PubMed Central,Refer,900,160m,0.5258149999999999
PubMed Central,Refer,0,410m,0.505784
PubMed Central,Refer,100,410m,0.502864
PubMed Central,Refer,200,410m,0.5097275
PubMed Central,Refer,300,410m,0.5240295
PubMed Central,Refer,400,410m,0.515699
PubMed Central,Refer,500,410m,0.5105599999999999
PubMed Central,Refer,600,410m,0.500161
PubMed Central,Refer,700,410m,0.5040709999999999
PubMed Central,Refer,800,410m,0.50193
PubMed Central,Refer,900,410m,0.5258149999999999
PubMed Central,Refer,0,1b,0.5057900000000001
PubMed Central,Refer,100,1b,0.502864
PubMed Central,Refer,200,1b,0.5097275
PubMed Central,Refer,300,1b,0.5240334999999999
PubMed Central,Refer,400,1b,0.515699
PubMed Central,Refer,500,1b,0.5105599999999999
PubMed Central,Refer,600,1b,0.500161
PubMed Central,Refer,700,1b,0.5040709999999999
PubMed Central,Refer,800,1b,0.50193
PubMed Central,Refer,900,1b,0.5258149999999999
PubMed Central,Refer,0,2.8b,0.5057900000000001
PubMed Central,Refer,100,2.8b,0.502864
PubMed Central,Refer,200,2.8b,0.5097275
PubMed Central,Refer,300,2.8b,0.5240334999999999
PubMed Central,Refer,400,2.8b,0.515699
PubMed Central,Refer,500,2.8b,0.5105599999999999
PubMed Central,Refer,600,2.8b,0.500161
PubMed Central,Refer,700,2.8b,0.5040709999999999
PubMed Central,Refer,800,2.8b,0.50193
PubMed Central,Refer,900,2.8b,0.5258149999999999
PubMed Central,Refer,0,6.9b,0.5057389999999999
PubMed Central,Refer,100,6.9b,0.502882
PubMed Central,Refer,200,6.9b,0.5097275
PubMed Central,Refer,300,6.9b,0.5238555
PubMed Central,Refer,400,6.9b,0.515699
PubMed Central,Refer,500,6.9b,0.5105599999999999
PubMed Central,Refer,600,6.9b,0.500161
PubMed Central,Refer,700,6.9b,0.5041605
PubMed Central,Refer,800,6.9b,0.50193
PubMed Central,Refer,900,6.9b,0.5258149999999999
PubMed Central,Refer,0,12b,0.5057389999999999
PubMed Central,Refer,100,12b,0.502882
PubMed Central,Refer,200,12b,0.5097275
PubMed Central,Refer,300,12b,0.5238555
PubMed Central,Refer,400,12b,0.515699
PubMed Central,Refer,500,12b,0.5105599999999999
PubMed Central,Refer,600,12b,0.500161
PubMed Central,Refer,700,12b,0.5041605
PubMed Central,Refer,800,12b,0.50193
PubMed Central,Refer,900,12b,0.5258149999999999
PubMed Central,CCD,0,160m,0.5112460000000001
PubMed Central,CCD,100,160m,0.512843
PubMed Central,CCD,200,160m,0.5097925
PubMed Central,CCD,300,160m,0.5201049999999999
PubMed Central,CCD,400,160m,0.5231755
PubMed Central,CCD,500,160m,0.525511
PubMed Central,CCD,600,160m,0.50984
PubMed Central,CCD,700,160m,0.501474
PubMed Central,CCD,800,160m,0.526023
PubMed Central,CCD,900,160m,0.5172375
PubMed Central,CCD,0,410m,0.5085995
PubMed Central,CCD,100,410m,0.501009
PubMed Central,CCD,200,410m,0.505052
PubMed Central,CCD,300,410m,0.5071135
PubMed Central,CCD,400,410m,0.509322
PubMed Central,CCD,500,410m,0.5069275
PubMed Central,CCD,600,410m,0.512481
PubMed Central,CCD,700,410m,0.517519
PubMed Central,CCD,800,410m,0.5063519999999999
PubMed Central,CCD,900,410m,0.5219940000000001
PubMed Central,CCD,0,1b,0.5176495000000001
PubMed Central,CCD,100,1b,0.5010645
PubMed Central,CCD,200,1b,0.5023299999999999
PubMed Central,CCD,300,1b,0.5084755000000001
PubMed Central,CCD,400,1b,0.510255
PubMed Central,CCD,500,1b,0.5089675
PubMed Central,CCD,600,1b,0.505661
PubMed Central,CCD,700,1b,0.5162065
PubMed Central,CCD,800,1b,0.5151125
PubMed Central,CCD,900,1b,0.543619
PubMed Central,CCD,0,2.8b,0.5089319999999999
PubMed Central,CCD,100,2.8b,0.5094894999999999
PubMed Central,CCD,200,2.8b,0.5123365
PubMed Central,CCD,300,2.8b,0.5089805
PubMed Central,CCD,400,2.8b,0.5211945
PubMed Central,CCD,500,2.8b,0.505714
PubMed Central,CCD,600,2.8b,0.5135185
PubMed Central,CCD,700,2.8b,0.5279050000000001
PubMed Central,CCD,800,2.8b,0.515956
PubMed Central,CCD,900,2.8b,0.5253019999999999
PubMed Central,CCD,0,6.9b,0.5074005
PubMed Central,CCD,100,6.9b,0.506271
PubMed Central,CCD,200,6.9b,0.5043115
PubMed Central,CCD,300,6.9b,0.5148900000000001
PubMed Central,CCD,400,6.9b,0.5078564999999999
PubMed Central,CCD,500,6.9b,0.5104685
PubMed Central,CCD,600,6.9b,0.5035755
PubMed Central,CCD,700,6.9b,0.5125125
PubMed Central,CCD,800,6.9b,0.5078834999999999
PubMed Central,CCD,900,6.9b,0.5232155
PubMed Central,CCD,0,12b,0.50297
PubMed Central,CCD,100,12b,0.5118370000000001
PubMed Central,CCD,200,12b,0.5040255
PubMed Central,CCD,300,12b,0.5100995
PubMed Central,CCD,400,12b,0.5139305
PubMed Central,CCD,500,12b,0.514222
PubMed Central,CCD,600,12b,0.508767
PubMed Central,CCD,700,12b,0.5080675000000001
PubMed Central,CCD,800,12b,0.5102644999999999
PubMed Central,CCD,900,12b,0.509566
PubMed Central,PAC,0,160m,0.519418
PubMed Central,PAC,100,160m,0.5049030000000001
PubMed Central,PAC,200,160m,0.505479
PubMed Central,PAC,300,160m,0.505396
PubMed Central,PAC,400,160m,0.5158195
PubMed Central,PAC,500,160m,0.5004185
PubMed Central,PAC,600,160m,0.5009835
PubMed Central,PAC,700,160m,0.503492
PubMed Central,PAC,800,160m,0.5121495
PubMed Central,PAC,900,160m,0.507849
PubMed Central,PAC,0,410m,0.5106465
PubMed Central,PAC,100,410m,0.511755
PubMed Central,PAC,200,410m,0.5052114999999999
PubMed Central,PAC,300,410m,0.5132875
PubMed Central,PAC,400,410m,0.509149
PubMed Central,PAC,500,410m,0.5129775
PubMed Central,PAC,600,410m,0.518003
PubMed Central,PAC,700,410m,0.516016
PubMed Central,PAC,800,410m,0.5024959999999999
PubMed Central,PAC,900,410m,0.5157499999999999
PubMed Central,PAC,0,1b,0.501862
PubMed Central,PAC,100,1b,0.5111465
PubMed Central,PAC,200,1b,0.515745
PubMed Central,PAC,300,1b,0.5202455
PubMed Central,PAC,400,1b,0.518139
PubMed Central,PAC,500,1b,0.5064069999999999
PubMed Central,PAC,600,1b,0.512394
PubMed Central,PAC,700,1b,0.503403
PubMed Central,PAC,800,1b,0.5065109999999999
PubMed Central,PAC,900,1b,0.5128055
PubMed Central,PAC,0,2.8b,0.506402
PubMed Central,PAC,100,2.8b,0.51051
PubMed Central,PAC,200,2.8b,0.5020715
PubMed Central,PAC,300,2.8b,0.5122245
PubMed Central,PAC,400,2.8b,0.5173245
PubMed Central,PAC,500,2.8b,0.5018615
PubMed Central,PAC,600,2.8b,0.514105
PubMed Central,PAC,700,2.8b,0.517292
PubMed Central,PAC,800,2.8b,0.5084735
PubMed Central,PAC,900,2.8b,0.5122635
PubMed Central,PAC,0,6.9b,0.505181
PubMed Central,PAC,100,6.9b,0.5082369999999999
PubMed Central,PAC,200,6.9b,0.5011765
PubMed Central,PAC,300,6.9b,0.514784
PubMed Central,PAC,400,6.9b,0.517532
PubMed Central,PAC,500,6.9b,0.501382
PubMed Central,PAC,600,6.9b,0.5131459999999999
PubMed Central,PAC,700,6.9b,0.5025795
PubMed Central,PAC,800,6.9b,0.5066474999999999
PubMed Central,PAC,900,6.9b,0.5253224999999999
PubMed Central,PAC,0,12b,0.507386
PubMed Central,PAC,100,12b,0.504464
PubMed Central,PAC,200,12b,0.500151
PubMed Central,PAC,300,12b,0.5215715
PubMed Central,PAC,400,12b,0.503773
PubMed Central,PAC,500,12b,0.5032565
PubMed Central,PAC,600,12b,0.511842
PubMed Central,PAC,700,12b,0.511146
PubMed Central,PAC,800,12b,0.5223355000000001
PubMed Central,PAC,900,12b,0.5149414999999999
PubMed Central,Samia,0,160m,0.503628
PubMed Central,Samia,100,160m,0.502113
PubMed Central,Samia,200,160m,0.5418240000000001
PubMed Central,Samia,300,160m,0.503162
PubMed Central,Samia,400,160m,0.531342
PubMed Central,Samia,500,160m,0.5094885
PubMed Central,Samia,600,160m,0.509507
PubMed Central,Samia,700,160m,0.5131515
PubMed Central,Samia,800,160m,0.5073455
PubMed Central,Samia,900,160m,0.5120605
PubMed Central,Samia,0,410m,0.5329649999999999
PubMed Central,Samia,100,410m,0.50068
PubMed Central,Samia,200,410m,0.525468
PubMed Central,Samia,300,410m,0.503593
PubMed Central,Samia,400,410m,0.531342
PubMed Central,Samia,500,410m,0.5094885
PubMed Central,Samia,600,410m,0.509507
PubMed Central,Samia,700,410m,0.5131515
PubMed Central,Samia,800,410m,0.5073455
PubMed Central,Samia,900,410m,0.5120605
PubMed Central,Samia,0,1b,0.519934
PubMed Central,Samia,100,1b,0.500811
PubMed Central,Samia,200,1b,0.539101
PubMed Central,Samia,300,1b,0.503366
PubMed Central,Samia,400,1b,0.531342
PubMed Central,Samia,500,1b,0.5094885
PubMed Central,Samia,600,1b,0.509507
PubMed Central,Samia,700,1b,0.5131515
PubMed Central,Samia,800,1b,0.5073455
PubMed Central,Samia,900,1b,0.5120605
PubMed Central,Samia,0,2.8b,0.504536
PubMed Central,Samia,100,2.8b,0.5159549999999999
PubMed Central,Samia,200,2.8b,0.535846
PubMed Central,Samia,300,2.8b,0.503492
PubMed Central,Samia,400,2.8b,0.531342
PubMed Central,Samia,500,2.8b,0.5094885
PubMed Central,Samia,600,2.8b,0.509507
PubMed Central,Samia,700,2.8b,0.5131515
PubMed Central,Samia,800,2.8b,0.5073455
PubMed Central,Samia,900,2.8b,0.5120605
PubMed Central,Samia,0,6.9b,0.5066700000000001
PubMed Central,Samia,100,6.9b,0.504923
PubMed Central,Samia,200,6.9b,0.533994
PubMed Central,Samia,300,6.9b,0.503342
PubMed Central,Samia,400,6.9b,0.531342
PubMed Central,Samia,500,6.9b,0.5094885
PubMed Central,Samia,600,6.9b,0.509507
PubMed Central,Samia,700,6.9b,0.5131515
PubMed Central,Samia,800,6.9b,0.5073455
PubMed Central,Samia,900,6.9b,0.5120605
PubMed Central,Samia,0,12b,0.5152
PubMed Central,Samia,100,12b,0.5096160000000001
PubMed Central,Samia,200,12b,0.534638
PubMed Central,Samia,300,12b,0.503596
PubMed Central,Samia,400,12b,0.531342
PubMed Central,Samia,500,12b,0.5094885
PubMed Central,Samia,600,12b,0.509507
PubMed Central,Samia,700,12b,0.5131515
PubMed Central,Samia,800,12b,0.5073455
PubMed Central,Samia,900,12b,0.5120605
Pile-CC,Loss,0,160m,0.5120735000000001
Pile-CC,Loss,100,160m,0.5149030000000001
Pile-CC,Loss,200,160m,0.5099485
Pile-CC,Loss,300,160m,0.5010935000000001
Pile-CC,Loss,400,160m,0.504524
Pile-CC,Loss,500,160m,0.5029375
Pile-CC,Loss,600,160m,0.5287115
Pile-CC,Loss,700,160m,0.5178125
Pile-CC,Loss,800,160m,0.5190435
Pile-CC,Loss,900,160m,0.5167835000000001
Pile-CC,Loss,0,410m,0.517409
Pile-CC,Loss,100,410m,0.5169024999999999
Pile-CC,Loss,200,410m,0.5023785
Pile-CC,Loss,300,410m,0.5071865
Pile-CC,Loss,400,410m,0.502023
Pile-CC,Loss,500,410m,0.5030785
Pile-CC,Loss,600,410m,0.5277179999999999
Pile-CC,Loss,700,410m,0.522241
Pile-CC,Loss,800,410m,0.516395
Pile-CC,Loss,900,410m,0.51265
Pile-CC,Loss,0,1b,0.5150355
Pile-CC,Loss,100,1b,0.516524
Pile-CC,Loss,200,1b,0.5057885000000001
Pile-CC,Loss,300,1b,0.5089359999999999
Pile-CC,Loss,400,1b,0.5037035
Pile-CC,Loss,500,1b,0.5018024999999999
Pile-CC,Loss,600,1b,0.5308165
Pile-CC,Loss,700,1b,0.5246745
Pile-CC,Loss,800,1b,0.5198594999999999
Pile-CC,Loss,900,1b,0.506067
Pile-CC,Loss,0,2.8b,0.5161150000000001
Pile-CC,Loss,100,2.8b,0.5162365
Pile-CC,Loss,200,2.8b,0.510545
Pile-CC,Loss,300,2.8b,0.5114445000000001
Pile-CC,Loss,400,2.8b,0.5053805
Pile-CC,Loss,500,2.8b,0.5027200000000001
Pile-CC,Loss,600,2.8b,0.5326795
Pile-CC,Loss,700,2.8b,0.5238385000000001
Pile-CC,Loss,800,2.8b,0.5228855
Pile-CC,Loss,900,2.8b,0.503568
Pile-CC,Loss,0,6.9b,0.508312
Pile-CC,Loss,100,6.9b,0.5251595
Pile-CC,Loss,200,6.9b,0.5244589999999999
Pile-CC,Loss,300,6.9b,0.519918
Pile-CC,Loss,400,6.9b,0.512196
Pile-CC,Loss,500,6.9b,0.5135965
Pile-CC,Loss,600,6.9b,0.5365935
Pile-CC,Loss,700,6.9b,0.5318434999999999
Pile-CC,Loss,800,6.9b,0.5283054999999999
Pile-CC,Loss,900,6.9b,0.50649
Pile-CC,Loss,0,12b,0.5073734999999999
Pile-CC,Loss,100,12b,0.527914
Pile-CC,Loss,200,12b,0.5306685
Pile-CC,Loss,300,12b,0.5221365
Pile-CC,Loss,400,12b,0.5182720000000001
Pile-CC,Loss,500,12b,0.5195675
Pile-CC,Loss,600,12b,0.5388775
Pile-CC,Loss,700,12b,0.535003
Pile-CC,Loss,800,12b,0.5310824999999999
Pile-CC,Loss,900,12b,0.510517
Pile-CC,Min-K%,0,160m,0.519193
Pile-CC,Min-K%,100,160m,0.5140965
Pile-CC,Min-K%,200,160m,0.500555
Pile-CC,Min-K%,300,160m,0.500985
Pile-CC,Min-K%,400,160m,0.510743
Pile-CC,Min-K%,500,160m,0.5025355
Pile-CC,Min-K%,600,160m,0.5298705
Pile-CC,Min-K%,700,160m,0.5174719999999999
Pile-CC,Min-K%,800,160m,0.513925
Pile-CC,Min-K%,900,160m,0.5160629999999999
Pile-CC,Min-K%,0,410m,0.5095350000000001
Pile-CC,Min-K%,100,410m,0.516124
Pile-CC,Min-K%,200,410m,0.514045
Pile-CC,Min-K%,300,410m,0.5070060000000001
Pile-CC,Min-K%,400,410m,0.508013
Pile-CC,Min-K%,500,410m,0.5005
Pile-CC,Min-K%,600,410m,0.52814
Pile-CC,Min-K%,700,410m,0.522949
Pile-CC,Min-K%,800,410m,0.509945
Pile-CC,Min-K%,900,410m,0.510239
Pile-CC,Min-K%,0,1b,0.5095609999999999
Pile-CC,Min-K%,100,1b,0.518797
Pile-CC,Min-K%,200,1b,0.512257
Pile-CC,Min-K%,300,1b,0.5104584999999999
Pile-CC,Min-K%,400,1b,0.5036780000000001
Pile-CC,Min-K%,500,1b,0.5058885000000001
Pile-CC,Min-K%,600,1b,0.533606
Pile-CC,Min-K%,700,1b,0.524299
Pile-CC,Min-K%,800,1b,0.51725
Pile-CC,Min-K%,900,1b,0.5035810000000001
Pile-CC,Min-K%,0,2.8b,0.5106474999999999
Pile-CC,Min-K%,100,2.8b,0.521241
Pile-CC,Min-K%,200,2.8b,0.512238
Pile-CC,Min-K%,300,2.8b,0.513262
Pile-CC,Min-K%,400,2.8b,0.501995
Pile-CC,Min-K%,500,2.8b,0.5078309999999999
Pile-CC,Min-K%,600,2.8b,0.5357784999999999
Pile-CC,Min-K%,700,2.8b,0.525592
Pile-CC,Min-K%,800,2.8b,0.521748
Pile-CC,Min-K%,900,2.8b,0.501562
Pile-CC,Min-K%,0,6.9b,0.500596
Pile-CC,Min-K%,100,6.9b,0.528474
Pile-CC,Min-K%,200,6.9b,0.52907
Pile-CC,Min-K%,300,6.9b,0.5242410000000001
Pile-CC,Min-K%,400,6.9b,0.510289
Pile-CC,Min-K%,500,6.9b,0.5228555
Pile-CC,Min-K%,600,6.9b,0.542242
Pile-CC,Min-K%,700,6.9b,0.534259
Pile-CC,Min-K%,800,6.9b,0.531177
Pile-CC,Min-K%,900,6.9b,0.5133035
Pile-CC,Min-K%,0,12b,0.5012220000000001
Pile-CC,Min-K%,100,12b,0.530802
Pile-CC,Min-K%,200,12b,0.536866
Pile-CC,Min-K%,300,12b,0.526528
Pile-CC,Min-K%,400,12b,0.5171290000000001
Pile-CC,Min-K%,500,12b,0.529974
Pile-CC,Min-K%,600,12b,0.5482615
Pile-CC,Min-K%,700,12b,0.53859
Pile-CC,Min-K%,800,12b,0.53466
Pile-CC,Min-K%,900,12b,0.518943
Pile-CC,Perplexity,0,160m,0.5120735000000001
Pile-CC,Perplexity,100,160m,0.5149030000000001
Pile-CC,Perplexity,200,160m,0.5099485
Pile-CC,Perplexity,300,160m,0.5010935000000001
Pile-CC,Perplexity,400,160m,0.504524
Pile-CC,Perplexity,500,160m,0.5029375
Pile-CC,Perplexity,600,160m,0.5287115
Pile-CC,Perplexity,700,160m,0.5178125
Pile-CC,Perplexity,800,160m,0.5190435
Pile-CC,Perplexity,900,160m,0.5167835000000001
Pile-CC,Perplexity,0,410m,0.517409
Pile-CC,Perplexity,100,410m,0.5169024999999999
Pile-CC,Perplexity,200,410m,0.5023785
Pile-CC,Perplexity,300,410m,0.5071865
Pile-CC,Perplexity,400,410m,0.502023
Pile-CC,Perplexity,500,410m,0.5030785
Pile-CC,Perplexity,600,410m,0.5277179999999999
Pile-CC,Perplexity,700,410m,0.522241
Pile-CC,Perplexity,800,410m,0.516395
Pile-CC,Perplexity,900,410m,0.51265
Pile-CC,Perplexity,0,1b,0.5150355
Pile-CC,Perplexity,100,1b,0.516524
Pile-CC,Perplexity,200,1b,0.5057885000000001
Pile-CC,Perplexity,300,1b,0.5089359999999999
Pile-CC,Perplexity,400,1b,0.5037035
Pile-CC,Perplexity,500,1b,0.5018024999999999
Pile-CC,Perplexity,600,1b,0.5308165
Pile-CC,Perplexity,700,1b,0.5246745
Pile-CC,Perplexity,800,1b,0.5198594999999999
Pile-CC,Perplexity,900,1b,0.506067
Pile-CC,Perplexity,0,2.8b,0.5161150000000001
Pile-CC,Perplexity,100,2.8b,0.5162365
Pile-CC,Perplexity,200,2.8b,0.510545
Pile-CC,Perplexity,300,2.8b,0.5114445000000001
Pile-CC,Perplexity,400,2.8b,0.5053805
Pile-CC,Perplexity,500,2.8b,0.5027200000000001
Pile-CC,Perplexity,600,2.8b,0.5326795
Pile-CC,Perplexity,700,2.8b,0.5238385000000001
Pile-CC,Perplexity,800,2.8b,0.5228855
Pile-CC,Perplexity,900,2.8b,0.503568
Pile-CC,Perplexity,0,6.9b,0.508312
Pile-CC,Perplexity,100,6.9b,0.5251595
Pile-CC,Perplexity,200,6.9b,0.5244589999999999
Pile-CC,Perplexity,300,6.9b,0.519918
Pile-CC,Perplexity,400,6.9b,0.512196
Pile-CC,Perplexity,500,6.9b,0.5135965
Pile-CC,Perplexity,600,6.9b,0.5365935
Pile-CC,Perplexity,700,6.9b,0.5318434999999999
Pile-CC,Perplexity,800,6.9b,0.5283054999999999
Pile-CC,Perplexity,900,6.9b,0.50649
Pile-CC,Perplexity,0,12b,0.5073734999999999
Pile-CC,Perplexity,100,12b,0.527914
Pile-CC,Perplexity,200,12b,0.5306685
Pile-CC,Perplexity,300,12b,0.5221365
Pile-CC,Perplexity,400,12b,0.5182720000000001
Pile-CC,Perplexity,500,12b,0.5195675
Pile-CC,Perplexity,600,12b,0.5388775
Pile-CC,Perplexity,700,12b,0.535003
Pile-CC,Perplexity,800,12b,0.5310824999999999
Pile-CC,Perplexity,900,12b,0.510517
Pile-CC,Min-K% ++,0,160m,0.5177430000000001
Pile-CC,Min-K% ++,100,160m,0.500694
Pile-CC,Min-K% ++,200,160m,0.5229929999999999
Pile-CC,Min-K% ++,300,160m,0.523711
Pile-CC,Min-K% ++,400,160m,0.5111895
Pile-CC,Min-K% ++,500,160m,0.5134
Pile-CC,Min-K% ++,600,160m,0.5053844999999999
Pile-CC,Min-K% ++,700,160m,0.5057825
Pile-CC,Min-K% ++,800,160m,0.5246465
Pile-CC,Min-K% ++,900,160m,0.501009
Pile-CC,Min-K% ++,0,410m,0.508133
Pile-CC,Min-K% ++,100,410m,0.503679
Pile-CC,Min-K% ++,200,410m,0.528132
Pile-CC,Min-K% ++,300,410m,0.516019
Pile-CC,Min-K% ++,400,410m,0.5080815000000001
Pile-CC,Min-K% ++,500,410m,0.507349
Pile-CC,Min-K% ++,600,410m,0.511725
Pile-CC,Min-K% ++,700,410m,0.514569
Pile-CC,Min-K% ++,800,410m,0.516361
Pile-CC,Min-K% ++,900,410m,0.510057
Pile-CC,Min-K% ++,0,1b,0.505479
Pile-CC,Min-K% ++,100,1b,0.510312
Pile-CC,Min-K% ++,200,1b,0.5208090000000001
Pile-CC,Min-K% ++,300,1b,0.5187865
Pile-CC,Min-K% ++,400,1b,0.5044805
Pile-CC,Min-K% ++,500,1b,0.5130915
Pile-CC,Min-K% ++,600,1b,0.529856
Pile-CC,Min-K% ++,700,1b,0.5212405
Pile-CC,Min-K% ++,800,1b,0.525104
Pile-CC,Min-K% ++,900,1b,0.500673
Pile-CC,Min-K% ++,0,2.8b,0.504143
Pile-CC,Min-K% ++,100,2.8b,0.5074325
Pile-CC,Min-K% ++,200,2.8b,0.521955
