dataset,feature,length,model_size,auc
PubMed Central,Loss,400,410m,0.5110075000000001
PubMed Central,Loss,500,410m,0.509964
PubMed Central,Loss,600,410m,0.503542
PubMed Central,Loss,700,410m,0.509771
PubMed Central,Loss,800,410m,0.5019560000000001
PubMed Central,Loss,900,410m,0.5058305
PubMed Central,Loss,0,1b,0.5156855
PubMed Central,Loss,100,1b,0.5109895
PubMed Central,Loss,200,1b,0.5030224999999999
PubMed Central,Loss,300,1b,0.507519
PubMed Central,Loss,400,1b,0.5057159999999999
PubMed Central,Loss,500,1b,0.5063325
PubMed Central,Loss,600,1b,0.5052205
PubMed Central,Loss,700,1b,0.504461
PubMed Central,Loss,800,1b,0.501335
PubMed Central,Loss,900,1b,0.501404
PubMed Central,Loss,0,2.8b,0.512845
PubMed Central,Loss,100,2.8b,0.5147625
PubMed Central,Loss,200,2.8b,0.5002390000000001
PubMed Central,Loss,300,2.8b,0.5086855
PubMed Central,Loss,400,2.8b,0.5011265
PubMed Central,Loss,500,2.8b,0.5027265
PubMed Central,Loss,600,2.8b,0.5087075
PubMed Central,Loss,700,2.8b,0.5020249999999999
PubMed Central,Loss,800,2.8b,0.506574
PubMed Central,Loss,900,2.8b,0.5063695
PubMed Central,Loss,0,6.9b,0.5091175
PubMed Central,Loss,100,6.9b,0.5195835
PubMed Central,Loss,200,6.9b,0.5058825
PubMed Central,Loss,300,6.9b,0.512836
PubMed Central,Loss,400,6.9b,0.5034025
PubMed Central,Loss,500,6.9b,0.506702
PubMed Central,Loss,600,6.9b,0.510935
PubMed Central,Loss,700,6.9b,0.507217
PubMed Central,Loss,800,6.9b,0.5082930000000001
PubMed Central,Loss,900,6.9b,0.5097765
PubMed Central,Loss,0,12b,0.5062955
PubMed Central,Loss,100,12b,0.5181725
PubMed Central,Loss,200,12b,0.5095594999999999
PubMed Central,Loss,300,12b,0.51204
PubMed Central,Loss,400,12b,0.504067
PubMed Central,Loss,500,12b,0.506516
PubMed Central,Loss,600,12b,0.5124569999999999
PubMed Central,Loss,700,12b,0.5070330000000001
PubMed Central,Loss,800,12b,0.5101735000000001
PubMed Central,Loss,900,12b,0.5108325
PubMed Central,Min-K%,0,160m,0.5010315
PubMed Central,Min-K%,100,160m,0.5030224999999999
PubMed Central,Min-K%,200,160m,0.5070410000000001
PubMed Central,Min-K%,300,160m,0.5119210000000001
PubMed Central,Min-K%,400,160m,0.5174055
PubMed Central,Min-K%,500,160m,0.500031
PubMed Central,Min-K%,600,160m,0.5147375
PubMed Central,Min-K%,700,160m,0.5008634999999999
PubMed Central,Min-K%,800,160m,0.5016795
PubMed Central,Min-K%,900,160m,0.50009
PubMed Central,Min-K%,0,410m,0.510683
PubMed Central,Min-K%,100,410m,0.504041
PubMed Central,Min-K%,200,410m,0.5005505
PubMed Central,Min-K%,300,410m,0.5105775
PubMed Central,Min-K%,400,410m,0.5233535
PubMed Central,Min-K%,500,410m,0.5001884999999999
PubMed Central,Min-K%,600,410m,0.51323
PubMed Central,Min-K%,700,410m,0.5002249999999999
PubMed Central,Min-K%,800,410m,0.500326
PubMed Central,Min-K%,900,410m,0.503913
PubMed Central,Min-K%,0,1b,0.505487
PubMed Central,Min-K%,100,1b,0.5063264999999999
PubMed Central,Min-K%,200,1b,0.5066295
PubMed Central,Min-K%,300,1b,0.5109309999999999
PubMed Central,Min-K%,400,1b,0.5169775000000001
PubMed Central,Min-K%,500,1b,0.501942
PubMed Central,Min-K%,600,1b,0.5190135
PubMed Central,Min-K%,700,1b,0.502813
PubMed Central,Min-K%,800,1b,0.500483
PubMed Central,Min-K%,900,1b,0.506624
PubMed Central,Min-K%,0,2.8b,0.5058750000000001
PubMed Central,Min-K%,100,2.8b,0.512587
PubMed Central,Min-K%,200,2.8b,0.5111
PubMed Central,Min-K%,300,2.8b,0.5172235
PubMed Central,Min-K%,400,2.8b,0.508167
PubMed Central,Min-K%,500,2.8b,0.512078
PubMed Central,Min-K%,600,2.8b,0.5219015
PubMed Central,Min-K%,700,2.8b,0.5108579999999999
PubMed Central,Min-K%,800,2.8b,0.5105185
PubMed Central,Min-K%,900,2.8b,0.5197309999999999
PubMed Central,Min-K%,0,6.9b,0.502035
PubMed Central,Min-K%,100,6.9b,0.5222795
PubMed Central,Min-K%,200,6.9b,0.514536
PubMed Central,Min-K%,300,6.9b,0.5206915
PubMed Central,Min-K%,400,6.9b,0.5047505
PubMed Central,Min-K%,500,6.9b,0.5191485
PubMed Central,Min-K%,600,6.9b,0.526736
PubMed Central,Min-K%,700,6.9b,0.519393
PubMed Central,Min-K%,800,6.9b,0.5145040000000001
PubMed Central,Min-K%,900,6.9b,0.5231950000000001
PubMed Central,Min-K%,0,12b,0.5023799999999999
PubMed Central,Min-K%,100,12b,0.51878
PubMed Central,Min-K%,200,12b,0.5243395
PubMed Central,Min-K%,300,12b,0.5236149999999999
PubMed Central,Min-K%,400,12b,0.5026525000000001
PubMed Central,Min-K%,500,12b,0.522651
PubMed Central,Min-K%,600,12b,0.5296725
PubMed Central,Min-K%,700,12b,0.5221939999999999
PubMed Central,Min-K%,800,12b,0.517818
PubMed Central,Min-K%,900,12b,0.526875
PubMed Central,Perplexity,0,160m,0.510773
PubMed Central,Perplexity,100,160m,0.5102025
PubMed Central,Perplexity,200,160m,0.5132145
PubMed Central,Perplexity,300,160m,0.504374
PubMed Central,Perplexity,400,160m,0.508016
PubMed Central,Perplexity,500,160m,0.508673
PubMed Central,Perplexity,600,160m,0.5042199999999999
PubMed Central,Perplexity,700,160m,0.510888
PubMed Central,Perplexity,800,160m,0.5041485
PubMed Central,Perplexity,900,160m,0.5112415
PubMed Central,Perplexity,0,410m,0.5145945000000001
PubMed Central,Perplexity,100,410m,0.5080895000000001
PubMed Central,Perplexity,200,410m,0.5081255
PubMed Central,Perplexity,300,410m,0.505077
PubMed Central,Perplexity,400,410m,0.5110075000000001
PubMed Central,Perplexity,500,410m,0.509964
PubMed Central,Perplexity,600,410m,0.503542
PubMed Central,Perplexity,700,410m,0.509771
PubMed Central,Perplexity,800,410m,0.5019560000000001
PubMed Central,Perplexity,900,410m,0.5058305
PubMed Central,Perplexity,0,1b,0.5156855
PubMed Central,Perplexity,100,1b,0.5109895
PubMed Central,Perplexity,200,1b,0.5030224999999999
PubMed Central,Perplexity,300,1b,0.507519
PubMed Central,Perplexity,400,1b,0.5057159999999999
PubMed Central,Perplexity,500,1b,0.5063325
PubMed Central,Perplexity,600,1b,0.5052205
PubMed Central,Perplexity,700,1b,0.504461
PubMed Central,Perplexity,800,1b,0.501335
PubMed Central,Perplexity,900,1b,0.501404
PubMed Central,Perplexity,0,2.8b,0.512845
PubMed Central,Perplexity,100,2.8b,0.5147625
PubMed Central,Perplexity,200,2.8b,0.5002390000000001
PubMed Central,Perplexity,300,2.8b,0.5086855
PubMed Central,Perplexity,400,2.8b,0.5011265
PubMed Central,Perplexity,500,2.8b,0.5027265
PubMed Central,Perplexity,600,2.8b,0.5087075
PubMed Central,Perplexity,700,2.8b,0.5020249999999999
PubMed Central,Perplexity,800,2.8b,0.506574
PubMed Central,Perplexity,900,2.8b,0.5063695
PubMed Central,Perplexity,0,6.9b,0.5091175
PubMed Central,Perplexity,100,6.9b,0.5195835
PubMed Central,Perplexity,200,6.9b,0.5058825
PubMed Central,Perplexity,300,6.9b,0.512836
PubMed Central,Perplexity,400,6.9b,0.5034025
PubMed Central,Perplexity,500,6.9b,0.506702
PubMed Central,Perplexity,600,6.9b,0.510935
PubMed Central,Perplexity,700,6.9b,0.507217
PubMed Central,Perplexity,800,6.9b,0.5082930000000001
PubMed Central,Perplexity,900,6.9b,0.5097765
PubMed Central,Perplexity,0,12b,0.5062955
PubMed Central,Perplexity,100,12b,0.5181725
PubMed Central,Perplexity,200,12b,0.5095594999999999
PubMed Central,Perplexity,300,12b,0.51204
PubMed Central,Perplexity,400,12b,0.504067
PubMed Central,Perplexity,500,12b,0.506516
PubMed Central,Perplexity,600,12b,0.5124569999999999
PubMed Central,Perplexity,700,12b,0.5070330000000001
PubMed Central,Perplexity,800,12b,0.5101735000000001
PubMed Central,Perplexity,900,12b,0.5108325
PubMed Central,Min-K% ++,0,160m,0.506344
PubMed Central,Min-K% ++,100,160m,0.508545
PubMed Central,Min-K% ++,200,160m,0.5010020000000001
PubMed Central,Min-K% ++,300,160m,0.505108
PubMed Central,Min-K% ++,400,160m,0.504479
PubMed Central,Min-K% ++,500,160m,0.5131605
PubMed Central,Min-K% ++,600,160m,0.5096910000000001
PubMed Central,Min-K% ++,700,160m,0.5058674999999999
PubMed Central,Min-K% ++,800,160m,0.5029870000000001
PubMed Central,Min-K% ++,900,160m,0.500892
PubMed Central,Min-K% ++,0,410m,0.508713
PubMed Central,Min-K% ++,100,410m,0.5010939999999999
PubMed Central,Min-K% ++,200,410m,0.508277
PubMed Central,Min-K% ++,300,410m,0.5025
PubMed Central,Min-K% ++,400,410m,0.5060749999999999
PubMed Central,Min-K% ++,500,410m,0.5042515
PubMed Central,Min-K% ++,600,410m,0.50663
PubMed Central,Min-K% ++,700,410m,0.504177
PubMed Central,Min-K% ++,800,410m,0.5174295
PubMed Central,Min-K% ++,900,410m,0.50946
PubMed Central,Min-K% ++,0,1b,0.504579
PubMed Central,Min-K% ++,100,1b,0.5055080000000001
PubMed Central,Min-K% ++,200,1b,0.518892
PubMed Central,Min-K% ++,300,1b,0.508166
PubMed Central,Min-K% ++,400,1b,0.501424
PubMed Central,Min-K% ++,500,1b,0.500208
PubMed Central,Min-K% ++,600,1b,0.506961
PubMed Central,Min-K% ++,700,1b,0.503718
PubMed Central,Min-K% ++,800,1b,0.517963
PubMed Central,Min-K% ++,900,1b,0.5120250000000001
PubMed Central,Min-K% ++,0,2.8b,0.501363
PubMed Central,Min-K% ++,100,2.8b,0.504335
PubMed Central,Min-K% ++,200,2.8b,0.515393
PubMed Central,Min-K% ++,300,2.8b,0.5039955
PubMed Central,Min-K% ++,400,2.8b,0.509293
PubMed Central,Min-K% ++,500,2.8b,0.514161
PubMed Central,Min-K% ++,600,2.8b,0.507999
PubMed Central,Min-K% ++,700,2.8b,0.50454
PubMed Central,Min-K% ++,800,2.8b,0.509169
PubMed Central,Min-K% ++,900,2.8b,0.501719
PubMed Central,Min-K% ++,0,6.9b,0.5018419999999999
PubMed Central,Min-K% ++,100,6.9b,0.504995
PubMed Central,Min-K% ++,200,6.9b,0.5111859999999999
PubMed Central,Min-K% ++,300,6.9b,0.503285
PubMed Central,Min-K% ++,400,6.9b,0.501234
PubMed Central,Min-K% ++,500,6.9b,0.509852
PubMed Central,Min-K% ++,600,6.9b,0.500437
PubMed Central,Min-K% ++,700,6.9b,0.511501
PubMed Central,Min-K% ++,800,6.9b,0.509732
PubMed Central,Min-K% ++,900,6.9b,0.500774
PubMed Central,Min-K% ++,0,12b,0.505396
PubMed Central,Min-K% ++,100,12b,0.507609
PubMed Central,Min-K% ++,200,12b,0.513565
PubMed Central,Min-K% ++,300,12b,0.501107
PubMed Central,Min-K% ++,400,12b,0.502296
PubMed Central,Min-K% ++,500,12b,0.509406
PubMed Central,Min-K% ++,600,12b,0.503158
PubMed Central,Min-K% ++,700,12b,0.509568
PubMed Central,Min-K% ++,800,12b,0.514254
PubMed Central,Min-K% ++,900,12b,0.504569
PubMed Central,Zlib,0,160m,0.5083325000000001
PubMed Central,Zlib,100,160m,0.513156
PubMed Central,Zlib,200,160m,0.5034609999999999
PubMed Central,Zlib,300,160m,0.504328
PubMed Central,Zlib,400,160m,0.5160215
PubMed Central,Zlib,500,160m,0.5208685
PubMed Central,Zlib,600,160m,0.5230475
PubMed Central,Zlib,700,160m,0.5003934999999999
PubMed Central,Zlib,800,160m,0.5134265
PubMed Central,Zlib,900,160m,0.5013155
PubMed Central,Zlib,0,410m,0.51248
PubMed Central,Zlib,100,410m,0.5127275
PubMed Central,Zlib,200,410m,0.501213
PubMed Central,Zlib,300,410m,0.50448
PubMed Central,Zlib,400,410m,0.5192535
PubMed Central,Zlib,500,410m,0.521797
PubMed Central,Zlib,600,410m,0.5210220000000001
PubMed Central,Zlib,700,410m,0.501723
PubMed Central,Zlib,800,410m,0.5147025000000001
PubMed Central,Zlib,900,410m,0.5043719999999999
PubMed Central,Zlib,0,1b,0.515236
PubMed Central,Zlib,100,1b,0.51408
PubMed Central,Zlib,200,1b,0.5075544999999999
PubMed Central,Zlib,300,1b,0.5067745
PubMed Central,Zlib,400,1b,0.5122755
PubMed Central,Zlib,500,1b,0.51608
PubMed Central,Zlib,600,1b,0.521806
PubMed Central,Zlib,700,1b,0.5045474999999999
PubMed Central,Zlib,800,1b,0.514976
PubMed Central,Zlib,900,1b,0.510071
PubMed Central,Zlib,0,2.8b,0.513065
PubMed Central,Zlib,100,2.8b,0.519863
PubMed Central,Zlib,200,2.8b,0.5114194999999999
PubMed Central,Zlib,300,2.8b,0.5083249999999999
PubMed Central,Zlib,400,2.8b,0.5019300000000001
PubMed Central,Zlib,500,2.8b,0.5039450000000001
PubMed Central,Zlib,600,2.8b,0.525252
PubMed Central,Zlib,700,2.8b,0.5130345000000001
PubMed Central,Zlib,800,2.8b,0.506656
PubMed Central,Zlib,900,2.8b,0.51793
PubMed Central,Zlib,0,6.9b,0.507155
PubMed Central,Zlib,100,6.9b,0.5254
PubMed Central,Zlib,200,6.9b,0.5183095
PubMed Central,Zlib,300,6.9b,0.5130990000000001
PubMed Central,Zlib,400,6.9b,0.5010405
PubMed Central,Zlib,500,6.9b,0.501876
PubMed Central,Zlib,600,6.9b,0.528467
PubMed Central,Zlib,700,6.9b,0.5198745
PubMed Central,Zlib,800,6.9b,0.502916
PubMed Central,Zlib,900,6.9b,0.5239985
PubMed Central,Zlib,0,12b,0.5058245
PubMed Central,Zlib,100,12b,0.524451
PubMed Central,Zlib,200,12b,0.522477
PubMed Central,Zlib,300,12b,0.5120665
PubMed Central,Zlib,400,12b,0.5003095
PubMed Central,Zlib,500,12b,0.5016229999999999
PubMed Central,Zlib,600,12b,0.5308759999999999
PubMed Central,Zlib,700,12b,0.5190655
PubMed Central,Zlib,800,12b,0.501554
PubMed Central,Zlib,900,12b,0.5253574999999999
PubMed Central,Gradient,0,160m,0.507347
PubMed Central,Gradient,100,160m,0.5035235
PubMed Central,Gradient,200,160m,0.5011315000000001
PubMed Central,Gradient,300,160m,0.5051585000000001
PubMed Central,Gradient,400,160m,0.5173719999999999
PubMed Central,Gradient,500,160m,0.5364585000000001
PubMed Central,Gradient,600,160m,0.5205825
PubMed Central,Gradient,700,160m,0.5150399999999999
PubMed Central,Gradient,800,160m,0.5212175
PubMed Central,Gradient,900,160m,0.5020855
PubMed Central,Gradient,0,410m,0.5108900000000001
PubMed Central,Gradient,100,410m,0.5084139999999999
PubMed Central,Gradient,200,410m,0.5035595
PubMed Central,Gradient,300,410m,0.5048295
PubMed Central,Gradient,400,410m,0.5060945000000001
PubMed Central,Gradient,500,410m,0.526867
PubMed Central,Gradient,600,410m,0.5021365
PubMed Central,Gradient,700,410m,0.5051905
PubMed Central,Gradient,800,410m,0.5046215000000001
PubMed Central,Gradient,900,410m,0.502723
PubMed Central,Gradient,0,1b,0.50994
PubMed Central,Gradient,100,1b,0.5087725
PubMed Central,Gradient,200,1b,0.500895
PubMed Central,Gradient,300,1b,0.5019115000000001
PubMed Central,Gradient,400,1b,0.509441
PubMed Central,Gradient,500,1b,0.505714
PubMed Central,Gradient,600,1b,0.5058145000000001
PubMed Central,Gradient,700,1b,0.514398
PubMed Central,Gradient,800,1b,0.5031640000000001
PubMed Central,Gradient,900,1b,0.5012995
PubMed Central,Gradient,0,2.8b,0.502133
PubMed Central,Gradient,100,2.8b,0.5190305
PubMed Central,Gradient,200,2.8b,0.511379
PubMed Central,Gradient,300,2.8b,0.5154835
PubMed Central,Gradient,400,2.8b,0.501984
PubMed Central,Gradient,500,2.8b,0.5086465
PubMed Central,Gradient,600,2.8b,0.5204869999999999
PubMed Central,Gradient,700,2.8b,0.5037050000000001
PubMed Central,Gradient,800,2.8b,0.5094190000000001
PubMed Central,Gradient,900,2.8b,0.5033924999999999
PubMed Central,Gradient,0,6.9b,0.5042415
PubMed Central,Gradient,100,6.9b,0.5281115000000001
PubMed Central,Gradient,200,6.9b,0.517435
PubMed Central,Gradient,300,6.9b,0.5121435
PubMed Central,Gradient,400,6.9b,0.50953
PubMed Central,Gradient,500,6.9b,0.513304
PubMed Central,Gradient,600,6.9b,0.5149135
PubMed Central,Gradient,700,6.9b,0.500749
PubMed Central,Gradient,800,6.9b,0.505049
PubMed Central,Gradient,900,6.9b,0.5113195
PubMed Central,Gradient,0,12b,0.5095055
PubMed Central,Gradient,100,12b,0.5102295
PubMed Central,Gradient,200,12b,0.5015645
PubMed Central,Gradient,300,12b,0.505396
PubMed Central,Gradient,400,12b,0.5122120000000001
PubMed Central,Gradient,500,12b,0.500665
PubMed Central,Gradient,600,12b,0.509648
PubMed Central,Gradient,700,12b,0.5020315
PubMed Central,Gradient,800,12b,0.5132515000000001
PubMed Central,Gradient,900,12b,0.5171265
PubMed Central,Refer,0,160m,0.5211
PubMed Central,Refer,100,160m,0.5044705
PubMed Central,Refer,200,160m,0.5058735
PubMed Central,Refer,300,160m,0.5029535
PubMed Central,Refer,400,160m,0.5149265000000001
PubMed Central,Refer,500,160m,0.5106115
PubMed Central,Refer,600,160m,0.5023934999999999
PubMed Central,Refer,700,160m,0.5064125
PubMed Central,Refer,800,160m,0.5013934999999999
PubMed Central,Refer,900,160m,0.505401
PubMed Central,Refer,0,410m,0.5211110000000001
PubMed Central,Refer,100,410m,0.5044705
PubMed Central,Refer,200,410m,0.5058735
PubMed Central,Refer,300,410m,0.502971
PubMed Central,Refer,400,410m,0.5149265000000001
PubMed Central,Refer,500,410m,0.5106115
PubMed Central,Refer,600,410m,0.5023934999999999
PubMed Central,Refer,700,410m,0.5064125
PubMed Central,Refer,800,410m,0.5013934999999999
PubMed Central,Refer,900,410m,0.505401
PubMed Central,Refer,0,1b,0.5211110000000001
PubMed Central,Refer,100,1b,0.50447
PubMed Central,Refer,200,1b,0.5058735
PubMed Central,Refer,300,1b,0.5029645
PubMed Central,Refer,400,1b,0.5149265000000001
PubMed Central,Refer,500,1b,0.5106115
PubMed Central,Refer,600,1b,0.5023934999999999
PubMed Central,Refer,700,1b,0.5064125
PubMed Central,Refer,800,1b,0.5013934999999999
PubMed Central,Refer,900,1b,0.505401
PubMed Central,Refer,0,2.8b,0.5211110000000001
PubMed Central,Refer,100,2.8b,0.50447
PubMed Central,Refer,200,2.8b,0.5058735
PubMed Central,Refer,300,2.8b,0.5029645
PubMed Central,Refer,400,2.8b,0.5149265000000001
PubMed Central,Refer,500,2.8b,0.5106115
PubMed Central,Refer,600,2.8b,0.5023934999999999
PubMed Central,Refer,700,2.8b,0.5064125
PubMed Central,Refer,800,2.8b,0.5013934999999999
PubMed Central,Refer,900,2.8b,0.505401
PubMed Central,Refer,0,6.9b,0.5211110000000001
PubMed Central,Refer,100,6.9b,0.50447
PubMed Central,Refer,200,6.9b,0.5058735
PubMed Central,Refer,300,6.9b,0.5031524999999999
PubMed Central,Refer,400,6.9b,0.5149265000000001
PubMed Central,Refer,500,6.9b,0.5106115
PubMed Central,Refer,600,6.9b,0.5023934999999999
PubMed Central,Refer,700,6.9b,0.506645
PubMed Central,Refer,800,6.9b,0.5013934999999999
PubMed Central,Refer,900,6.9b,0.505401
PubMed Central,Refer,0,12b,0.5211110000000001
PubMed Central,Refer,100,12b,0.50447
PubMed Central,Refer,200,12b,0.5058845000000001
PubMed Central,Refer,300,12b,0.5030505
PubMed Central,Refer,400,12b,0.5149265000000001
PubMed Central,Refer,500,12b,0.5106115
PubMed Central,Refer,600,12b,0.5023934999999999
PubMed Central,Refer,700,12b,0.506645
PubMed Central,Refer,800,12b,0.5013934999999999
PubMed Central,Refer,900,12b,0.505401
PubMed Central,CCD,0,160m,0.501361
PubMed Central,CCD,100,160m,0.515936
PubMed Central,CCD,200,160m,0.5002905
PubMed Central,CCD,300,160m,0.520649
PubMed Central,CCD,400,160m,0.5135125
PubMed Central,CCD,500,160m,0.5336275
PubMed Central,CCD,600,160m,0.5059549999999999
PubMed Central,CCD,700,160m,0.5113185
PubMed Central,CCD,800,160m,0.526115
PubMed Central,CCD,900,160m,0.5176455
PubMed Central,CCD,0,410m,0.5112005
PubMed Central,CCD,100,410m,0.5056335
PubMed Central,CCD,200,410m,0.5059715
PubMed Central,CCD,300,410m,0.5068965
PubMed Central,CCD,400,410m,0.5250765
PubMed Central,CCD,500,410m,0.51593
PubMed Central,CCD,600,410m,0.52174
PubMed Central,CCD,700,410m,0.505692
PubMed Central,CCD,800,410m,0.517318
PubMed Central,CCD,900,410m,0.5126955
PubMed Central,CCD,0,1b,0.519628
PubMed Central,CCD,100,1b,0.500235
PubMed Central,CCD,200,1b,0.5029355
PubMed Central,CCD,300,1b,0.5187355
PubMed Central,CCD,400,1b,0.5030574999999999
PubMed Central,CCD,500,1b,0.521628
PubMed Central,CCD,600,1b,0.5131885
PubMed Central,CCD,700,1b,0.5041835
PubMed Central,CCD,800,1b,0.5059545000000001
PubMed Central,CCD,900,1b,0.5130035000000001
PubMed Central,CCD,0,2.8b,0.5144835
PubMed Central,CCD,100,2.8b,0.5000095
PubMed Central,CCD,200,2.8b,0.5012665000000001
PubMed Central,CCD,300,2.8b,0.50081
PubMed Central,CCD,400,2.8b,0.5008524999999999
PubMed Central,CCD,500,2.8b,0.5222835
PubMed Central,CCD,600,2.8b,0.5053155
PubMed Central,CCD,700,2.8b,0.5020655
PubMed Central,CCD,800,2.8b,0.5047145
PubMed Central,CCD,900,2.8b,0.526032
PubMed Central,CCD,0,6.9b,0.5011575
PubMed Central,CCD,100,6.9b,0.51158
PubMed Central,CCD,200,6.9b,0.5052110000000001
PubMed Central,CCD,300,6.9b,0.507975
PubMed Central,CCD,400,6.9b,0.5093445
PubMed Central,CCD,500,6.9b,0.533947
PubMed Central,CCD,600,6.9b,0.514904
PubMed Central,CCD,700,6.9b,0.5083875
PubMed Central,CCD,800,6.9b,0.5084075
PubMed Central,CCD,900,6.9b,0.523677
PubMed Central,CCD,0,12b,0.511201
PubMed Central,CCD,100,12b,0.5031725
PubMed Central,CCD,200,12b,0.5038320000000001
PubMed Central,CCD,300,12b,0.5027475
PubMed Central,CCD,400,12b,0.506778
PubMed Central,CCD,500,12b,0.534972
PubMed Central,CCD,600,12b,0.50711
PubMed Central,CCD,700,12b,0.500795
PubMed Central,CCD,800,12b,0.5139325
PubMed Central,CCD,900,12b,0.506697
PubMed Central,PAC,0,160m,0.501739
PubMed Central,PAC,100,160m,0.525502
PubMed Central,PAC,200,160m,0.5123074999999999
PubMed Central,PAC,300,160m,0.531075
PubMed Central,PAC,400,160m,0.5246395
PubMed Central,PAC,500,160m,0.5131479999999999
PubMed Central,PAC,600,160m,0.507007
PubMed Central,PAC,700,160m,0.509085
PubMed Central,PAC,800,160m,0.501856
PubMed Central,PAC,900,160m,0.5077665
PubMed Central,PAC,0,410m,0.5145815
PubMed Central,PAC,100,410m,0.500244
PubMed Central,PAC,200,410m,0.5087685
PubMed Central,PAC,300,410m,0.521597
PubMed Central,PAC,400,410m,0.506206
PubMed Central,PAC,500,410m,0.5095295000000001
PubMed Central,PAC,600,410m,0.5027645000000001
PubMed Central,PAC,700,410m,0.520966
PubMed Central,PAC,800,410m,0.5090939999999999
PubMed Central,PAC,900,410m,0.505794
PubMed Central,PAC,0,1b,0.503711
PubMed Central,PAC,100,1b,0.500373
PubMed Central,PAC,200,1b,0.5051255000000001
PubMed Central,PAC,300,1b,0.515134
PubMed Central,PAC,400,1b,0.500635
PubMed Central,PAC,500,1b,0.50998
PubMed Central,PAC,600,1b,0.5053345
PubMed Central,PAC,700,1b,0.5066685000000001
PubMed Central,PAC,800,1b,0.5020425
PubMed Central,PAC,900,1b,0.502078
PubMed Central,PAC,0,2.8b,0.5049305000000001
PubMed Central,PAC,100,2.8b,0.510095
PubMed Central,PAC,200,2.8b,0.5124755
PubMed Central,PAC,300,2.8b,0.5205029999999999
PubMed Central,PAC,400,2.8b,0.51237
PubMed Central,PAC,500,2.8b,0.5092635
PubMed Central,PAC,600,2.8b,0.515879
PubMed Central,PAC,700,2.8b,0.511023
PubMed Central,PAC,800,2.8b,0.5033475
PubMed Central,PAC,900,2.8b,0.507598
PubMed Central,PAC,0,6.9b,0.504066
PubMed Central,PAC,100,6.9b,0.518401
PubMed Central,PAC,200,6.9b,0.5066364999999999
PubMed Central,PAC,300,6.9b,0.5008589999999999
PubMed Central,PAC,400,6.9b,0.506695
PubMed Central,PAC,500,6.9b,0.5067824999999999
PubMed Central,PAC,600,6.9b,0.505839
PubMed Central,PAC,700,6.9b,0.500029
PubMed Central,PAC,800,6.9b,0.5200549999999999
PubMed Central,PAC,900,6.9b,0.5072885
PubMed Central,PAC,0,12b,0.5064675000000001
PubMed Central,PAC,100,12b,0.5038134999999999
PubMed Central,PAC,200,12b,0.503765
PubMed Central,PAC,300,12b,0.5059804999999999
PubMed Central,PAC,400,12b,0.5031255
PubMed Central,PAC,500,12b,0.505318
PubMed Central,PAC,600,12b,0.5037505
PubMed Central,PAC,700,12b,0.5115915
PubMed Central,PAC,800,12b,0.5042075
PubMed Central,PAC,900,12b,0.50164
PubMed Central,Samia,0,160m,0.5078865
PubMed Central,Samia,100,160m,0.537344
PubMed Central,Samia,200,160m,0.5741580000000001
PubMed Central,Samia,300,160m,0.518409
PubMed Central,Samia,400,160m,0.504838
PubMed Central,Samia,500,160m,0.5099655
PubMed Central,Samia,600,160m,0.5093810000000001
PubMed Central,Samia,700,160m,0.5037095
PubMed Central,Samia,800,160m,0.500792
PubMed Central,Samia,900,160m,0.5223709999999999
PubMed Central,Samia,0,410m,0.5146069999999999
PubMed Central,Samia,100,410m,0.526598
PubMed Central,Samia,200,410m,0.563404
PubMed Central,Samia,300,410m,0.5194639999999999
PubMed Central,Samia,400,410m,0.504838
PubMed Central,Samia,500,410m,0.5099655
PubMed Central,Samia,600,410m,0.5093810000000001
PubMed Central,Samia,700,410m,0.5037095
PubMed Central,Samia,800,410m,0.500792
PubMed Central,Samia,900,410m,0.5223709999999999
PubMed Central,Samia,0,1b,0.5191385
PubMed Central,Samia,100,1b,0.53003
PubMed Central,Samia,200,1b,0.564229
PubMed Central,Samia,300,1b,0.519222
PubMed Central,Samia,400,1b,0.504838
PubMed Central,Samia,500,1b,0.5099655
PubMed Central,Samia,600,1b,0.5093810000000001
PubMed Central,Samia,700,1b,0.5037095
PubMed Central,Samia,800,1b,0.500792
PubMed Central,Samia,900,1b,0.5223709999999999
PubMed Central,Samia,0,2.8b,0.512069
PubMed Central,Samia,100,2.8b,0.5419609999999999
PubMed Central,Samia,200,2.8b,0.56655
PubMed Central,Samia,300,2.8b,0.518591
PubMed Central,Samia,400,2.8b,0.504838
PubMed Central,Samia,500,2.8b,0.5099655
PubMed Central,Samia,600,2.8b,0.5093810000000001
PubMed Central,Samia,700,2.8b,0.5037095
PubMed Central,Samia,800,2.8b,0.500792
PubMed Central,Samia,900,2.8b,0.5223709999999999
PubMed Central,Samia,0,6.9b,0.5265420000000001
PubMed Central,Samia,100,6.9b,0.527231
PubMed Central,Samia,200,6.9b,0.557042
PubMed Central,Samia,300,6.9b,0.5189480000000001
PubMed Central,Samia,400,6.9b,0.504838
PubMed Central,Samia,500,6.9b,0.5099655
PubMed Central,Samia,600,6.9b,0.5093810000000001
PubMed Central,Samia,700,6.9b,0.5037095
PubMed Central,Samia,800,6.9b,0.500792
PubMed Central,Samia,900,6.9b,0.5223709999999999
PubMed Central,Samia,0,12b,0.500616
PubMed Central,Samia,100,12b,0.519705
PubMed Central,Samia,200,12b,0.56323
PubMed Central,Samia,300,12b,0.5186839999999999
